amount,date,price,tid,type,Datestamp
0.03375598,1506804664,4324.0,22593157,1,2017-09-30 20:51:04
0.025,1506804663,4326.0,22593156,0,2017-09-30 20:51:03
0.011668,1506804653,4326.0,22593154,0,2017-09-30 20:50:53
0.03016589,1506804653,4326.0,22593153,0,2017-09-30 20:50:53
0.085,1506804642,4322.0,22593142,1,2017-09-30 20:50:42
0.915,1506804641,4324.0,22593140,1,2017-09-30 20:50:41
0.024,1506804628,4326.01,22593137,0,2017-09-30 20:50:28
0.04521182,1506804612,4326.03,22593132,0,2017-09-30 20:50:12
0.013213,1506804605,4326.0,22593131,1,2017-09-30 20:50:05
0.02925851,1506804583,4326.03,22593128,0,2017-09-30 20:49:43
0.138,1506804576,4325.03,22593127,1,2017-09-30 20:49:36
0.06026456,1506804511,4328.1,22593122,0,2017-09-30 20:48:31
0.052852,1506804485,4329.96,22593120,0,2017-09-30 20:48:05
0.00342414,1506804466,4330.0,22593115,0,2017-09-30 20:47:46
0.03331655,1506804456,4329.98,22593114,0,2017-09-30 20:47:36
0.10598308,1506804422,4329.37,22593111,0,2017-09-30 20:47:02
0.28273513,1506804322,4321.45,22593100,1,2017-09-30 20:45:22
0.71726487,1506804322,4321.46,22593099,1,2017-09-30 20:45:22
1.0,1506804285,4328.53,22593058,0,2017-09-30 20:44:45
0.07962937,1506804281,4330.0,22593057,0,2017-09-30 20:44:41
0.16621935,1506804278,4328.54,22593056,0,2017-09-30 20:44:38
0.01029095,1506804278,4326.47,22593055,0,2017-09-30 20:44:38
0.00185811,1506804266,4320.02,22593053,0,2017-09-30 20:44:26
0.00216,1506804259,4320.02,22593050,0,2017-09-30 20:44:19
0.00272685,1506804251,4317.02,22593031,1,2017-09-30 20:44:11
0.15751534,1506804248,4320.02,22593026,0,2017-09-30 20:44:08
0.10621478,1506804245,4320.02,22593022,0,2017-09-30 20:44:05
0.02124296,1506804245,4320.02,22593021,0,2017-09-30 20:44:05
0.04258867,1506804236,4320.02,22593013,0,2017-09-30 20:43:56
0.29942866,1506804236,4320.02,22593012,0,2017-09-30 20:43:56
0.04403945,1506804230,4320.02,22593009,0,2017-09-30 20:43:50
0.03855086,1506804229,4320.02,22593007,0,2017-09-30 20:43:49
0.22439,1506804227,4320.02,22593003,0,2017-09-30 20:43:47
0.04814217,1506804225,4320.02,22593000,0,2017-09-30 20:43:45
0.013869,1506804223,4320.02,22592995,1,2017-09-30 20:43:43
0.14516800000000002,1506804222,4323.95,22592993,0,2017-09-30 20:43:42
0.15902988,1506804220,4320.02,22592985,0,2017-09-30 20:43:40
0.15650636,1506804219,4316.02,22592981,0,2017-09-30 20:43:39
0.60798248,1506804219,4319.6,22592979,1,2017-09-30 20:43:39
0.95,1506804218,4320.0,22592977,1,2017-09-30 20:43:38
0.01013414,1506804218,4320.05,22592975,0,2017-09-30 20:43:38
0.47390951,1506804217,4322.3,22592974,0,2017-09-30 20:43:37
0.05,1506804215,4320.0,22592972,1,2017-09-30 20:43:35
0.03,1506804210,4323.65,22592967,1,2017-09-30 20:43:30
0.00706577,1506804210,4323.94,22592966,1,2017-09-30 20:43:30
0.0371,1506804206,4324.0,22592963,1,2017-09-30 20:43:26
0.915,1506804206,4324.0,22592962,1,2017-09-30 20:43:26
0.915,1506804201,4324.58,22592959,0,2017-09-30 20:43:21
0.02763005,1506804200,4325.0,22592958,1,2017-09-30 20:43:20
2.0,1506804200,4325.0,22592956,1,2017-09-30 20:43:20
4.610410400000001,1506804199,4325.0,22592955,1,2017-09-30 20:43:19
0.905,1506804199,4326.0,22592954,1,2017-09-30 20:43:19
0.21285533,1506804199,4326.0,22592953,1,2017-09-30 20:43:19
0.71712477,1506804195,4327.0,22592952,1,2017-09-30 20:43:15
0.16417523,1506804194,4327.0,22592951,1,2017-09-30 20:43:14
0.71712477,1506804194,4327.64,22592950,1,2017-09-30 20:43:14
1.0,1506804193,4327.64,22592949,0,2017-09-30 20:43:13
0.1187,1506804188,4327.0,22592948,1,2017-09-30 20:43:08
0.01906754,1506804187,4327.64,22592947,1,2017-09-30 20:43:07
0.180815,1506804184,4328.01,22592946,0,2017-09-30 20:43:04
0.05300036,1506804184,4328.01,22592945,0,2017-09-30 20:43:04
0.51457966,1506804175,4330.0,22592939,1,2017-09-30 20:42:55
0.31826014,1506804169,4330.8,22592938,0,2017-09-30 20:42:49
0.48542034,1506804154,4330.0,22592929,1,2017-09-30 20:42:34
0.51457966,1506804153,4330.0,22592928,1,2017-09-30 20:42:33
0.48542034,1506804151,4330.0,22592927,1,2017-09-30 20:42:31
0.51457966,1506804151,4330.0,22592926,1,2017-09-30 20:42:31
0.80933,1506804148,4330.0,22592925,1,2017-09-30 20:42:28
0.19067,1506804148,4330.01,22592924,1,2017-09-30 20:42:28
0.10232092,1506804142,4330.99,22592922,1,2017-09-30 20:42:22
0.01288278,1506804133,4333.47,22592919,0,2017-09-30 20:42:13
0.0290758,1506804130,4330.99,22592918,1,2017-09-30 20:42:10
0.0159,1506804121,4333.47,22592914,0,2017-09-30 20:42:01
0.05,1506804107,4331.0,22592902,1,2017-09-30 20:41:47
0.008,1506804061,4335.19,22592889,0,2017-09-30 20:41:01
0.02045058,1506804031,4335.28,22592887,0,2017-09-30 20:40:31
0.079154,1506804003,4335.29,22592883,0,2017-09-30 20:40:03
0.02118372,1506803998,4330.99,22592881,1,2017-09-30 20:39:58
0.03767567,1506803987,4335.29,22592878,0,2017-09-30 20:39:47
0.00160253,1506803963,4330.99,22592871,1,2017-09-30 20:39:23
0.23586466,1506803959,4335.41,22592869,0,2017-09-30 20:39:19
0.21390937,1506803943,4336.77,22592862,0,2017-09-30 20:39:03
0.01060794,1506803936,4336.89,22592858,0,2017-09-30 20:38:56
0.00899999,1506803917,4336.91,22592851,0,2017-09-30 20:38:37
0.039606999999999996,1506803886,4336.96,22592845,0,2017-09-30 20:38:06
0.014512,1506803884,4336.98,22592844,0,2017-09-30 20:38:04
0.00265053,1506803878,4337.0,22592840,0,2017-09-30 20:37:58
0.002,1506803870,4335.01,22592836,1,2017-09-30 20:37:50
0.03054048,1506803861,4335.01,22592835,1,2017-09-30 20:37:41
0.00583694,1506803842,4337.89,22592830,0,2017-09-30 20:37:22
0.04280101,1506803830,4337.85,22592829,0,2017-09-30 20:37:10
0.003958,1506803828,4338.0,22592828,0,2017-09-30 20:37:08
0.018463999999999998,1506803823,4337.96,22592824,0,2017-09-30 20:37:03
0.03008737,1506803777,4337.55,22592810,0,2017-09-30 20:36:17
0.00451538,1506803764,4337.6,22592804,0,2017-09-30 20:36:04
0.01,1506803763,4337.6,22592803,0,2017-09-30 20:36:03
0.02433688,1506803703,4337.94,22592793,0,2017-09-30 20:35:03
0.04500645,1506803687,4337.98,22592789,0,2017-09-30 20:34:47
0.54049449,1506803644,4337.01,22592780,0,2017-09-30 20:34:04
0.018482,1506803643,4337.01,22592779,0,2017-09-30 20:34:03
0.00300775,1506803606,4337.08,22592753,0,2017-09-30 20:33:26
0.00796386,1506803576,4334.42,22592730,0,2017-09-30 20:32:56
0.05313203,1506803571,4334.42,22592729,0,2017-09-30 20:32:51
0.04891526,1506803550,4328.01,22592713,1,2017-09-30 20:32:30
0.04891525,1506803544,4328.01,22592710,1,2017-09-30 20:32:24
0.15,1506803540,4328.01,22592705,1,2017-09-30 20:32:20
0.02108816,1506803530,4337.28,22592686,0,2017-09-30 20:32:10
0.08286997,1506803509,4328.01,22592668,1,2017-09-30 20:31:49
0.10585678,1506803509,4328.03,22592666,1,2017-09-30 20:31:49
0.214328,1506803508,4328.04,22592664,1,2017-09-30 20:31:48
0.11147222,1506803508,4328.05,22592663,1,2017-09-30 20:31:48
0.10285678,1506803498,4328.05,22592650,1,2017-09-30 20:31:38
0.60066623,1506803494,4328.01,22592649,1,2017-09-30 20:31:34
0.46116196,1506803493,4328.01,22592648,1,2017-09-30 20:31:33
0.36550939,1506803491,4328.0,22592647,1,2017-09-30 20:31:31
0.46116089,1506803487,4328.01,22592646,1,2017-09-30 20:31:27
0.01670778,1506803484,4328.02,22592644,1,2017-09-30 20:31:24
0.60066623,1506803484,4328.02,22592643,1,2017-09-30 20:31:24
0.31512778,1506803481,4328.0,22592640,1,2017-09-30 20:31:21
0.36921793,1506803480,4328.0,22592639,1,2017-09-30 20:31:20
1.99882047,1506803478,4328.01,22592634,1,2017-09-30 20:31:18
0.21419517,1506803476,4328.02,22592633,1,2017-09-30 20:31:16
1.48818051,1506803476,4328.18,22592632,1,2017-09-30 20:31:16
0.01904283,1506803475,4328.02,22592627,1,2017-09-30 20:31:15
0.00067287,1506803472,4328.16,22592617,1,2017-09-30 20:31:12
0.01904283,1506803466,4328.16,22592605,1,2017-09-30 20:31:06
0.10585678,1506803465,4334.63,22592602,0,2017-09-30 20:31:05
0.13547273,1506803461,4328.17,22592587,1,2017-09-30 20:31:01
0.01904287,1506803460,4328.17,22592584,1,2017-09-30 20:31:00
0.03650168,1506803454,4328.16,22592565,1,2017-09-30 20:30:54
0.23790862,1506803452,4328.16,22592563,1,2017-09-30 20:30:52
0.9703772,1506803450,4328.0,22592551,1,2017-09-30 20:30:50
0.92284116,1506803450,4328.0,22592549,1,2017-09-30 20:30:50
0.40175095,1506803450,4328.0,22592547,1,2017-09-30 20:30:50
0.07798772,1506803450,4328.0,22592546,1,2017-09-30 20:30:50
0.11935772,1506803450,4328.0,22592545,1,2017-09-30 20:30:50
0.294127,1506803450,4328.18,22592543,1,2017-09-30 20:30:50
0.17277381,1506803449,4328.21,22592541,1,2017-09-30 20:30:49
0.8500491,1506803448,4328.0,22592529,1,2017-09-30 20:30:48
0.06466922,1506803448,4328.03,22592527,1,2017-09-30 20:30:48
0.08962318,1506803448,4328.03,22592525,1,2017-09-30 20:30:48
0.1729096,1506803448,4328.03,22592524,1,2017-09-30 20:30:48
0.0109509,1506803442,4328.08,22592515,1,2017-09-30 20:30:42
0.17298903,1506803441,4328.08,22592513,1,2017-09-30 20:30:41
0.336397,1506803424,4328.01,22592442,0,2017-09-30 20:30:24
0.6636029999999999,1506803422,4328.01,22592440,0,2017-09-30 20:30:22
0.336401,1506803421,4328.02,22592438,0,2017-09-30 20:30:21
0.6635989999999999,1506803420,4328.02,22592437,0,2017-09-30 20:30:20
0.02650549,1506803417,4328.12,22592436,0,2017-09-30 20:30:17
0.03059318,1506803414,4328.0,22592434,1,2017-09-30 20:30:14
0.03033923,1506803414,4328.12,22592433,0,2017-09-30 20:30:14
0.00397518,1506803413,4332.12,22592432,0,2017-09-30 20:30:13
0.02650117,1506803407,4332.11,22592430,0,2017-09-30 20:30:07
0.7655770000000001,1506803407,4329.11,22592429,0,2017-09-30 20:30:07
0.06826900000000001,1506803405,4329.11,22592428,1,2017-09-30 20:30:05
0.005,1506803403,4329.12,22592427,0,2017-09-30 20:30:03
1.0,1506803399,4329.11,22592422,1,2017-09-30 20:29:59
0.178563,1506803397,4329.11,22592421,1,2017-09-30 20:29:57
0.8214370000000001,1506803397,4329.12,22592420,1,2017-09-30 20:29:57
0.17108262,1506803388,4330.0,22592419,1,2017-09-30 20:29:48
0.82891738,1506803386,4330.0,22592418,1,2017-09-30 20:29:46
0.17108262,1506803386,4330.0,22592417,1,2017-09-30 20:29:46
0.02651142,1506803378,4332.13,22592412,0,2017-09-30 20:29:38
0.82891738,1506803377,4330.0,22592411,1,2017-09-30 20:29:37
0.17108262,1506803377,4330.23,22592410,0,2017-09-30 20:29:37
0.98148027,1506803374,4332.13,22592409,0,2017-09-30 20:29:34
0.02873731,1506803373,4332.13,22592407,0,2017-09-30 20:29:33
0.00642759,1506803372,4331.15,22592406,0,2017-09-30 20:29:32
1.10357241,1506803371,4331.15,22592405,1,2017-09-30 20:29:31
2.5e-05,1506803367,4331.16,22592404,0,2017-09-30 20:29:27
1.246862,1506803366,4331.16,22592403,1,2017-09-30 20:29:26
1.246844,1506803366,4331.18,22592402,1,2017-09-30 20:29:26
1.236481,1506803366,4331.2,22592400,1,2017-09-30 20:29:26
0.723188,1506803366,4331.78,22592399,1,2017-09-30 20:29:26
0.904,1506803366,4331.8,22592398,1,2017-09-30 20:29:26
0.513292,1506803354,4331.78,22592395,1,2017-09-30 20:29:14
0.236708,1506803353,4331.8,22592394,1,2017-09-30 20:29:13
1.0,1506803352,4331.8,22592393,1,2017-09-30 20:29:12
0.01107096,1506803312,4331.85,22592380,1,2017-09-30 20:28:32
2.0,1506803306,4337.99,22592378,0,2017-09-30 20:28:26
0.07958831,1506803298,4337.99,22592376,0,2017-09-30 20:28:18
0.014522,1506803283,4338.27,22592373,0,2017-09-30 20:28:03
0.75118199,1506803278,4337.96,22592372,0,2017-09-30 20:27:58
0.03,1506803263,4331.49,22592368,1,2017-09-30 20:27:43
0.14326659,1506803239,4331.15,22592362,1,2017-09-30 20:27:19
0.040413,1506803230,4338.12,22592361,0,2017-09-30 20:27:10
0.21384477,1506803224,4338.1,22592360,0,2017-09-30 20:27:04
0.02115428,1506803223,4338.13,22592358,0,2017-09-30 20:27:03
1.37880725,1506803222,4338.13,22592356,0,2017-09-30 20:27:02
0.0060134,1506803218,4340.8,22592353,0,2017-09-30 20:26:58
0.02173822,1506803214,4340.83,22592352,0,2017-09-30 20:26:54
0.01300857,1506803201,4330.99,22592348,0,2017-09-30 20:26:41
0.05003403,1506803197,4330.99,22592345,0,2017-09-30 20:26:37
0.0212012,1506803190,4330.99,22592341,0,2017-09-30 20:26:30
0.02650117,1506803179,4334.93,22592338,0,2017-09-30 20:26:19
0.02405345,1506803178,4334.93,22592337,0,2017-09-30 20:26:18
0.9649448,1506803177,4328.07,22592336,1,2017-09-30 20:26:17
1.820213,1506803176,4328.08,22592335,0,2017-09-30 20:26:16
2.00021,1506803176,4328.08,22592334,1,2017-09-30 20:26:16
2.000224,1506803176,4328.53,22592333,1,2017-09-30 20:26:16
2.000176,1506803174,4328.52,22592332,1,2017-09-30 20:26:14
2.000218,1506803174,4328.56,22592331,1,2017-09-30 20:26:14
0.03975801,1506803172,4334.83,22592330,0,2017-09-30 20:26:12
1.0,1506803169,4328.55,22592329,1,2017-09-30 20:26:09
7.0,1506803168,4328.51,22592328,1,2017-09-30 20:26:08
1.017,1506803167,4328.51,22592327,1,2017-09-30 20:26:07
4.128826,1506803167,4328.51,22592326,1,2017-09-30 20:26:07
1.999674,1506803167,4328.54,22592325,1,2017-09-30 20:26:07
0.8715,1506803167,4328.56,22592324,1,2017-09-30 20:26:07
1.0,1506803163,4330.25,22592323,1,2017-09-30 20:26:03
0.01403,1506803155,4331.0,22592317,0,2017-09-30 20:25:55
0.8715,1506803154,4331.0,22592316,1,2017-09-30 20:25:54
0.1285,1506803152,4331.0,22592315,1,2017-09-30 20:25:52
0.8715,1506803151,4331.36,22592314,1,2017-09-30 20:25:51
3.983,1506803150,4334.56,22592313,0,2017-09-30 20:25:50
0.087,1506803149,4332.0,22592311,0,2017-09-30 20:25:49
0.913,1506803149,4332.34,22592310,1,2017-09-30 20:25:49
4.0,1506803147,4333.34,22592309,1,2017-09-30 20:25:47
1.0,1506803145,4332.0,22592307,1,2017-09-30 20:25:45
0.916,1506803143,4333.0,22592306,1,2017-09-30 20:25:43
0.919,1506803143,4333.0,22592305,1,2017-09-30 20:25:43
0.918,1506803143,4333.0,22592304,1,2017-09-30 20:25:43
0.01,1506803142,4334.55,22592303,1,2017-09-30 20:25:42
4.22,1506803140,4334.56,22592302,1,2017-09-30 20:25:40
11.0,1506803138,4335.0,22592301,1,2017-09-30 20:25:38
2.0,1506803137,4336.0,22592300,1,2017-09-30 20:25:37
1.0,1506803137,4336.0,22592299,1,2017-09-30 20:25:37
0.15002287,1506803051,4335.42,22592262,1,2017-09-30 20:24:11
0.84997713,1506803051,4336.42,22592261,1,2017-09-30 20:24:11
1.0,1506803048,4336.42,22592260,1,2017-09-30 20:24:08
1.0,1506803046,4336.42,22592258,1,2017-09-30 20:24:06
1.15002287,1506803046,4336.42,22592257,1,2017-09-30 20:24:06
0.8715,1506803045,4334.59,22592255,1,2017-09-30 20:24:05
0.672,1506803042,4334.55,22592252,1,2017-09-30 20:24:02
4.088,1506803042,4334.55,22592251,1,2017-09-30 20:24:02
0.912,1506803042,4334.57,22592250,1,2017-09-30 20:24:02
0.03,1506803037,4335.34,22592248,1,2017-09-30 20:23:57
0.073,1506803032,4336.4,22592247,0,2017-09-30 20:23:52
0.927,1506803030,4336.41,22592244,1,2017-09-30 20:23:50
1.94531768,1506803023,4336.41,22592243,0,2017-09-30 20:23:43
0.8715,1506803021,4336.51,22592242,1,2017-09-30 20:23:41
0.49751378,1506803001,4340.0,22592233,1,2017-09-30 20:23:21
1.0,1506802999,4340.0,22592232,0,2017-09-30 20:23:19
0.10541386,1506802999,4340.0,22592230,0,2017-09-30 20:23:19
1.61401245,1506802999,4339.97,22592229,0,2017-09-30 20:23:19
0.06864333,1506802996,4339.97,22592228,0,2017-09-30 20:23:16
0.065811,1506802988,4340.0,22592223,0,2017-09-30 20:23:08
0.01333337,1506802984,4340.0,22592220,0,2017-09-30 20:23:04
0.02232257,1506802983,4340.0,22592219,0,2017-09-30 20:23:03
0.00399443,1506802983,4339.7,22592218,0,2017-09-30 20:23:03
0.013334299999999999,1506802974,4339.69,22592217,0,2017-09-30 20:22:54
0.57334703,1506802955,4335.42,22592209,0,2017-09-30 20:22:35
0.03,1506802954,4336.3,22592208,1,2017-09-30 20:22:34
0.00474497,1506802954,4336.31,22592207,1,2017-09-30 20:22:34
0.12484794,1506802952,4336.34,22592206,1,2017-09-30 20:22:32
0.02385133,1506802938,4339.69,22592202,0,2017-09-30 20:22:18
0.4115,1506802936,4339.69,22592201,0,2017-09-30 20:22:16
0.065811,1506802923,4339.69,22592200,0,2017-09-30 20:22:03
0.01365308,1506802922,4339.69,22592199,0,2017-09-30 20:22:02
0.01427705,1506802908,4336.31,22592170,1,2017-09-30 20:21:48
0.01901981,1506802907,4338.5,22592169,1,2017-09-30 20:21:47
0.00163243,1506802884,4339.69,22592164,0,2017-09-30 20:21:24
0.00600557,1506802878,4339.7,22592163,0,2017-09-30 20:21:18
0.7931191999999999,1506802839,4340.15,22592157,1,2017-09-30 20:20:39
0.21353761,1506802804,4344.34,22592146,0,2017-09-30 20:20:04
0.2068808,1506802801,4340.15,22592142,1,2017-09-30 20:20:01
0.9,1506802797,4338.8,22592141,1,2017-09-30 20:19:57
1.0,1506802795,4344.65,22592140,1,2017-09-30 20:19:55
0.02836397,1506802789,4339.79,22592136,1,2017-09-30 20:19:49
0.00164248,1506802786,4340.78,22592133,1,2017-09-30 20:19:46
1.78756208,1506802784,4347.92,22592127,0,2017-09-30 20:19:44
0.21243792,1506802784,4347.53,22592125,0,2017-09-30 20:19:44
0.57190231,1506802784,4340.78,22592124,1,2017-09-30 20:19:44
1.0,1506802781,4347.53,22592123,0,2017-09-30 20:19:41
0.78756208,1506802779,4347.53,22592122,0,2017-09-30 20:19:39
0.01243792,1506802779,4347.52,22592121,0,2017-09-30 20:19:39
0.2,1506802778,4347.52,22592120,0,2017-09-30 20:19:38
0.43071793,1506802777,4340.86,22592118,1,2017-09-30 20:19:37
1.0,1506802776,4347.53,22592117,0,2017-09-30 20:19:36
1.0,1506802775,4347.53,22592116,0,2017-09-30 20:19:35
1.0,1506802771,4348.79,22592107,1,2017-09-30 20:19:31
0.28770561,1506802769,4346.54,22592105,1,2017-09-30 20:19:29
0.36323145,1506802768,4346.54,22592103,1,2017-09-30 20:19:28
0.00024147,1506802767,4347.19,22592100,1,2017-09-30 20:19:27
0.01219869,1506802766,4347.19,22592099,1,2017-09-30 20:19:26
0.07871066,1506802727,4349.0,22591971,0,2017-09-30 20:18:47
0.00805692,1506802727,4349.0,22591970,0,2017-09-30 20:18:47
0.02627735,1506802727,4349.0,22591969,0,2017-09-30 20:18:47
0.2,1506802727,4348.97,22591968,0,2017-09-30 20:18:47
0.8715,1506802726,4348.95,22591967,0,2017-09-30 20:18:46
0.0018373,1506802726,4348.79,22591966,0,2017-09-30 20:18:46
0.0471,1506802726,4348.2,22591965,0,2017-09-30 20:18:46
0.052000000000000005,1506802726,4348.0,22591964,0,2017-09-30 20:18:46
0.08800000000000001,1506802726,4348.0,22591963,0,2017-09-30 20:18:46
0.08,1506802725,4348.0,22591962,0,2017-09-30 20:18:45
0.31,1506802725,4348.0,22591961,0,2017-09-30 20:18:45
0.0268,1506802725,4348.0,22591960,0,2017-09-30 20:18:45
0.046,1506802725,4348.0,22591959,0,2017-09-30 20:18:45
0.00190091,1506802725,4347.7,22591958,0,2017-09-30 20:18:45
0.00655035,1506802724,4347.19,22591957,0,2017-09-30 20:18:44
0.06181686,1506802723,4346.83,22591954,0,2017-09-30 20:18:43
0.01909484,1506802721,4346.72,22591951,0,2017-09-30 20:18:41
0.01909274,1506802721,4346.53,22591950,0,2017-09-30 20:18:41
2.58539975,1506802721,4346.5,22591949,0,2017-09-30 20:18:41
2.41460025,1506802720,4346.5,22591946,0,2017-09-30 20:18:40
0.00693492,1506802719,4346.43,22591945,0,2017-09-30 20:18:39
0.25,1506802719,4345.0,22591944,0,2017-09-30 20:18:39
2.55157316,1506802719,4345.0,22591943,0,2017-09-30 20:18:39
0.48013459999999997,1506802719,4345.0,22591942,1,2017-09-30 20:18:39
2.3006,1506802717,4344.99,22591941,0,2017-09-30 20:18:37
0.01721276,1506802712,4344.67,22591940,0,2017-09-30 20:18:32
0.04760139,1506802693,4339.79,22591933,1,2017-09-30 20:18:13
0.02298392,1506802668,4339.99,22591914,0,2017-09-30 20:17:48
0.03,1506802663,4339.99,22591911,0,2017-09-30 20:17:43
0.59,1506802656,4342.09,22591910,1,2017-09-30 20:17:36
0.41,1506802655,4342.09,22591909,1,2017-09-30 20:17:35
6.73929689,1506802654,4345.0,22591907,0,2017-09-30 20:17:34
0.935,1506802654,4345.0,22591906,0,2017-09-30 20:17:34
0.00186025,1506802654,4344.79,22591905,0,2017-09-30 20:17:34
0.8715,1506802653,4344.74,22591903,1,2017-09-30 20:17:33
1.0,1506802653,4344.0,22591902,0,2017-09-30 20:17:33
0.01911039,1506802653,4343.18,22591901,0,2017-09-30 20:17:33
0.01911298,1506802652,4342.6,22591900,0,2017-09-30 20:17:32
0.00693492,1506802652,4342.09,22591899,0,2017-09-30 20:17:32
4.20061649,1506802650,4340.0,22591895,0,2017-09-30 20:17:30
0.02827,1506802649,4340.0,22591894,0,2017-09-30 20:17:29
0.19,1506802647,4340.0,22591893,0,2017-09-30 20:17:27
0.12443299999999999,1506802572,4330.73,22591839,1,2017-09-30 20:16:12
0.030101,1506802570,4330.72,22591838,1,2017-09-30 20:16:10
0.00834379,1506802569,4330.72,22591837,1,2017-09-30 20:16:09
0.03341542,1506802568,4330.7,22591833,1,2017-09-30 20:16:08
0.17033571,1506802558,4330.62,22591827,1,2017-09-30 20:15:58
0.5,1506802547,4339.38,22591824,0,2017-09-30 20:15:47
0.11127624,1506802518,4329.55,22591815,1,2017-09-30 20:15:18
0.00928315,1506802498,4339.2,22591812,0,2017-09-30 20:14:58
0.18,1506802496,4329.08,22591809,1,2017-09-30 20:14:56
0.00795314,1506802478,4332.9,22591801,0,2017-09-30 20:14:38
0.04219389,1506802454,4328.27,22591798,0,2017-09-30 20:14:14
0.01036538,1506802438,4334.62,22591795,0,2017-09-30 20:13:58
0.13547995,1506802422,4328.32,22591794,1,2017-09-30 20:13:42
0.0187351,1506802396,4334.64,22591791,0,2017-09-30 20:13:16
1.0,1506802385,4328.24,22591785,1,2017-09-30 20:13:05
